3;15;001;00935;00488;05219;00320948;00006831;00213;00407;00167777;05228;00005367;07857;00004879;09091;00000488;00909;00000488;00714;00000976;01429;08;10;16;50;
3;15;002;00099;00000;00000;00032557;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;003;00034;00000;00000;00011102;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;004;00062;00000;00000;00020060;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;005;00044;00000;00000;00012756;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;006;00027;00000;00000;00006712;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;007;00021;00003;01429;00004426;00000042;00095;01154;00000364;00822;00000033;07857;00000030;09091;00000003;00909;00000003;00714;00000006;01429;08;10;16;50;
3;15;008;00021;00005;02381;00005543;00000070;00126;00496;00001410;02544;00000055;07857;00000050;09091;00000005;00909;00000005;00714;00000010;01429;08;10;16;50;
3;15;009;00023;00007;03043;00006033;00000098;00162;00461;00002126;03524;00000077;07857;00000070;09091;00000007;00909;00000007;00714;00000014;01429;08;10;16;50;
3;15;010;00026;00000;00000;00007138;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;011;00012;00000;00000;00001582;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;012;00013;00000;00000;00003978;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;013;00017;00000;00000;00003867;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;014;00043;00002;00465;00013524;00000028;00021;00409;00000685;00507;00000022;07857;00000020;09091;00000002;00909;00000002;00714;00000004;01429;08;10;16;50;
3;15;015;00084;00000;00000;00027527;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;016;00034;00000;00000;00010601;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;08;10;00;00;
3;15;999;01495;00505;03378;00488354;00007069;00145;00410;00172362;03529;00005554;07857;00005049;09091;00000505;00909;00000505;00714;00001010;01429;08;10;16;50;
