2;20;001;00318;00235;07390;00093344;00059565;06381;08553;00069639;07460;00054055;09075;00048209;08094;00005846;00981;00001624;00273;00003886;00652;07;29;14;20;
2;20;002;00033;00032;09697;00009346;00007749;08291;08566;00009046;09679;00007025;09066;00006265;08085;00000760;00981;00000211;00272;00000513;00662;07;29;13;35;
2;20;003;00032;00031;09688;00009052;00007493;08278;08561;00008752;09669;00006799;09074;00006064;08093;00000735;00981;00000203;00271;00000491;00655;07;29;12;30;
2;20;004;00018;00018;10000;00004018;00003440;08561;08561;00004018;10000;00003098;09006;00002762;08029;00000336;00977;00000093;00270;00000249;00724;07;29;12;20;
2;20;005;00040;00038;09500;00010995;00008874;08071;08537;00010395;09454;00008035;09055;00007165;08074;00000870;00980;00000242;00273;00000597;00673;07;29;12;35;
2;20;006;00064;00061;09531;00018755;00015502;08266;08545;00018141;09673;00014058;09069;00012536;08087;00001522;00982;00000423;00273;00001021;00659;07;29;12;20;
2;20;007;00346;00336;09711;00102793;00085349;08303;08553;00099793;09708;00077424;09071;00069054;08091;00008370;00981;00002323;00272;00005602;00656;07;29;14;15;
2;20;999;00851;00751;08825;00248303;00187972;07570;08553;00219784;08851;00170494;09070;00152055;08089;00018439;00981;00005119;00272;00012359;00657;07;29;14;20;
3;20;001;00318;00235;07390;00093344;00059565;06381;08553;00069639;07460;00051618;08666;00045193;07587;00006425;01079;00002853;00479;00005094;00855;07;29;14;20;
3;20;002;00033;00032;09697;00009346;00007757;08300;08575;00009046;09679;00006716;08658;00005881;07582;00000835;01076;00000370;00477;00000671;00865;07;29;13;35;
3;20;003;00032;00031;09688;00009052;00007493;08278;08561;00008752;09669;00006492;08664;00005684;07586;00000808;01078;00000358;00478;00000643;00858;07;29;12;30;
3;20;004;00018;00018;10000;00004018;00003440;08561;08561;00004018;10000;00002959;08602;00002591;07532;00000368;01070;00000164;00477;00000317;00922;07;29;12;20;
3;20;005;00040;00038;09500;00010995;00008874;08071;08537;00010395;09454;00007674;08648;00006719;07572;00000955;01076;00000424;00478;00000776;00874;07;29;12;35;
3;20;006;00064;00061;09531;00018755;00015502;08266;08545;00018141;09673;00013424;08660;00011751;07580;00001673;01079;00000743;00479;00001335;00861;07;29;12;20;
3;20;007;00346;00336;09711;00102793;00085119;08281;08530;00099793;09708;00073701;08659;00064491;07577;00009210;01082;00004089;00480;00007329;00861;07;29;14;15;
3;20;999;00851;00751;08825;00248303;00187750;07561;08542;00219784;08851;00162584;08660;00142310;07580;00020274;01080;00009001;00479;00016165;00861;07;29;14;20;
