2;10;001;00653;00350;05360;00211375;00096630;04571;08495;00113748;05381;00087611;09067;00078097;08082;00009514;00985;00002770;00287;00006249;00647;07;29;14;20;
2;10;002;00132;00059;04470;00043002;00016397;03813;08487;00019319;04493;00014864;09065;00013250;08081;00001614;00984;00000469;00286;00001064;00649;07;29;12;00;
2;10;003;00014;00010;07143;00004090;00002366;05785;08511;00002780;06797;00002129;08998;00001898;08022;00000231;00976;00000065;00275;00000172;00727;07;29;12;55;
2;10;004;00227;00103;04537;00073163;00028156;03848;08508;00033092;04523;00025530;09067;00022754;08081;00002776;00986;00000805;00286;00001821;00647;07;29;14;20;
2;10;005;00189;00000;00000;00061195;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
2;10;006;00048;00009;01875;00014527;00002302;01585;08523;00002701;01859;00002094;09096;00001869;08119;00000225;00977;00000064;00278;00000144;00626;07;29;12;55;
2;10;007;00201;00059;02935;00064490;00016452;02551;08501;00019352;03001;00014895;09054;00013272;08067;00001623;00987;00000472;00287;00001085;00659;07;29;13;05;
2;10;008;00012;00003;02500;00002696;00000662;02455;08520;00000777;02882;00000600;09063;00000536;08097;00000064;00967;00000018;00272;00000044;00665;07;29;12;20;
2;10;009;00018;00011;06111;00004823;00002550;05287;08444;00003020;06262;00002308;09051;00002056;08063;00000252;00988;00000071;00278;00000171;00671;07;29;12;00;
2;10;010;00036;00035;09722;00010267;00008477;08257;08518;00009952;09693;00007664;09041;00006832;08059;00000832;00981;00000237;00280;00000576;00679;07;29;13;05;
2;10;011;00051;00027;05294;00013856;00006987;05043;08519;00008202;05919;00006321;09047;00005635;08065;00000686;00982;00000200;00286;00000466;00667;07;29;14;10;
2;10;012;00037;00032;08649;00009980;00007293;07308;08482;00008598;08615;00006593;09040;00005877;08058;00000716;00982;00000205;00281;00000495;00679;07;29;13;50;
2;10;013;00007;00005;07143;00001555;00000849;05460;08365;00001015;06527;00000766;09022;00000684;08057;00000082;00966;00000022;00259;00000061;00718;07;29;14;20;
2;10;014;00015;00013;08667;00002638;00002045;07752;08447;00002421;09177;00001827;08934;00001629;07966;00000198;00968;00000055;00269;00000163;00797;07;29;13;35;
2;10;015;00055;00027;04909;00016994;00007092;04173;08486;00008357;04918;00006436;09075;00005741;08095;00000695;00980;00000204;00288;00000452;00637;07;29;14;10;
2;10;016;00012;00006;05000;00003050;00001311;04298;08415;00001558;05108;00001185;09039;00001057;08063;00000128;00976;00000037;00282;00000089;00679;07;29;12;00;
2;10;999;01707;00749;04388;00537701;00199569;03712;08496;00234892;04368;00180823;09061;00161187;08077;00019636;00984;00005694;00285;00013052;00654;07;29;14;20;
3;10;001;00653;00350;05360;00211375;00096630;04571;08495;00113748;05381;00083785;08671;00073321;07588;00010464;01083;00004670;00483;00008175;00846;07;29;14;20;
3;10;002;00132;00059;04470;00043002;00016397;03813;08487;00019319;04493;00014209;08666;00012435;07584;00001774;01082;00000792;00483;00001396;00851;07;29;12;00;
3;10;003;00014;00010;07143;00004090;00002366;05785;08511;00002780;06797;00002033;08593;00001778;07515;00000255;01078;00000114;00482;00000219;00926;07;29;12;55;
3;10;004;00227;00103;04537;00073163;00028156;03848;08508;00033092;04523;00024418;08672;00021371;07590;00003047;01082;00001363;00484;00002375;00844;07;29;14;20;
3;10;005;00189;00000;00000;00061195;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;10;006;00048;00009;01875;00014527;00002302;01585;08523;00002701;01859;00002002;08697;00001753;07615;00000249;01082;00000110;00478;00000190;00825;07;29;12;55;
3;10;007;00201;00059;02935;00064490;00016452;02551;08501;00019352;03001;00014244;08658;00012463;07575;00001781;01083;00000797;00484;00001411;00858;07;29;13;05;
3;10;008;00012;00003;02500;00002696;00000662;02455;08520;00000777;02882;00000573;08656;00000502;07583;00000071;01073;00000031;00468;00000058;00876;07;29;12;20;
3;10;009;00018;00011;06111;00004823;00002550;05287;08444;00003020;06262;00002207;08655;00001932;07576;00000275;01078;00000123;00482;00000220;00863;07;29;12;00;
3;10;010;00036;00035;09722;00010267;00008477;08257;08518;00009952;09693;00007325;08641;00006411;07563;00000914;01078;00000409;00482;00000743;00876;07;29;13;05;
3;10;011;00051;00027;05294;00013856;00006987;05043;08519;00008202;05919;00006048;08656;00005293;07575;00000755;01081;00000338;00484;00000601;00860;07;29;14;10;
3;10;012;00037;00032;08649;00009980;00007293;07308;08482;00008598;08615;00006304;08644;00005517;07565;00000787;01079;00000351;00481;00000638;00875;07;29;13;50;
3;10;013;00007;00005;07143;00001555;00000849;05460;08365;00001015;06527;00000731;08610;00000639;07527;00000092;01084;00000039;00459;00000079;00931;07;29;14;20;
3;10;014;00015;00013;08667;00002638;00002045;07752;08447;00002421;09177;00001744;08528;00001526;07462;00000218;01066;00000098;00479;00000203;00993;07;29;13;35;
3;10;015;00055;00027;04909;00016994;00007092;04173;08486;00008357;04918;00006156;08680;00005389;07599;00000767;01082;00000338;00477;00000598;00843;07;29;14;10;
3;10;016;00012;00006;05000;00003050;00001305;04279;08376;00001558;05108;00001127;08636;00000986;07556;00000141;01080;00000063;00483;00000115;00881;07;29;12;00;
3;10;999;01707;00749;04388;00537701;00199563;03711;08496;00234892;04368;00172906;08664;00151316;07582;00021590;01082;00009636;00483;00017021;00853;07;29;14;20;
