3;07;001;00333;00198;05946;00111839;00056289;05033;08468;00066473;05944;00048821;08673;00042717;07589;00006104;01084;00002727;00484;00004741;00842;07;29;14;20;
3;07;002;00197;00156;07919;00067955;00045952;06762;08506;00054021;07950;00039853;08673;00034860;07586;00004993;01087;00002232;00486;00003867;00842;07;29;13;35;
3;07;003;00005;00000;00000;00001467;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;07;004;00005;00000;00000;00001163;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;07;005;00070;00046;06571;00022596;00012490;05528;08480;00014729;06518;00010833;08673;00009480;07590;00001353;01083;00000604;00484;00001053;00843;07;29;13;25;
3;07;006;00118;00091;07712;00038702;00025194;06510;08475;00029727;07681;00021877;08683;00019146;07599;00002731;01084;00001213;00481;00002104;00835;07;29;14;00;
3;07;007;00010;00006;06000;00002582;00001108;04291;08407;00001318;05105;00000943;08511;00000824;07437;00000119;01074;00000052;00469;00000113;01020;07;29;12;35;
3;07;008;00015;00000;00000;00004948;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;07;009;00006;00000;00000;00001584;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;07;010;00003;00001;03333;00000626;00000241;03850;08397;00000287;04585;00000212;08797;00000186;07718;00000026;01079;00000012;00498;00000017;00705;07;29;11;50;
3;07;011;00004;00000;00000;00001382;00000000;00000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;00000000;00000;07;29;00;00;
3;07;012;00031;00012;03871;00009545;00003147;03297;08457;00003721;03898;00002732;08681;00002389;07591;00000343;01090;00000152;00483;00000263;00836;07;29;11;50;
3;07;013;00018;00008;04444;00005206;00001953;03751;08353;00002338;04491;00001691;08658;00001480;07578;00000211;01080;00000094;00481;00000168;00860;07;29;11;50;
3;07;014;00032;00027;08438;00010347;00007552;07299;08493;00008892;08594;00006545;08667;00005728;07585;00000817;01082;00000365;00483;00000642;00850;07;29;14;10;
3;07;015;00455;00121;02659;00155135;00035094;02262;08488;00041344;02665;00030476;08684;00026659;07596;00003817;01088;00001700;00484;00002918;00831;07;29;13;35;
3;07;999;01302;00666;05115;00435077;00189020;04345;08482;00222850;05122;00163983;08675;00143469;07590;00020514;01085;00009151;00484;00015886;00840;07;29;14;20;
